Fecha,Estado,Horario,Centena,Fijo,Corrido_1,Corrido_2
2025-01-12,NY,Midday,3,90,13,31
2025-01-12,GA,Evening,4,54,70,64
2025-01-12,TN,Evening,0,20,0,97
2025-01-12,FL,Evening,7,67,44,24
2025-01-12,NY,Evening,0,28,8,53
2025-01-12,NJ,Evening,8,85,40,0
2025-01-12,GA,Night,5,59,69,74
2025-01-13,TN,Morning,5,25,24,13
2025-01-13,GA,Midday,1,11,13,15
2025-01-13,NJ,Midday,0,98,17,4
2025-01-13,TN,Midday,3,90,88,91
2025-01-13,FL,Midday,5,99,89,74
2025-01-13,NY,Midday,9,78,33,75
2025-01-13,GA,Evening,9,86,25,49
2025-01-13,TN,Evening,5,72,11,5
2025-01-13,FL,Evening,5,75,70,5
2025-01-13,NY,Evening,7,77,9,69
2025-01-13,NJ,Evening,9,9,1,65
2025-01-13,GA,Night,2,60,8,15
2025-01-14,TN,Morning,7,20,51,21
2025-01-14,GA,Midday,7,69,39,25
2025-01-14,NJ,Midday,7,46,7,30
2025-01-14,TN,Midday,2,70,82,90
2025-01-14,FL,Midday,1,32,97,26
2025-01-14,NY,Midday,6,7,2,16
2025-01-14,GA,Evening,5,76,25,7
2025-01-14,TN,Evening,5,22,6,57
2025-01-14,FL,Evening,9,67,7,68
2025-01-14,NY,Evening,3,48,55,74
2025-01-14,NJ,Evening,5,11,77,11
2025-01-14,GA,Night,1,64,10,96
2025-01-15,TN,Morning,1,22,19,82
2025-01-15,GA,Midday,9,78,65,26
2025-01-15,NJ,Midday,1,56,98,71
2025-01-15,TN,Midday,3,59,40,62
2025-01-15,FL,Midday,2,85,53,17
2025-01-15,NY,Midday,4,54,83,3
2025-01-15,GA,Evening,3,19,11,97
2025-01-15,TN,Evening,7,2,36,14
2025-01-15,FL,Evening,9,66,42,20
2025-01-15,NY,Evening,8,29,20,97
2025-01-15,NJ,Evening,1,18,33,69
2025-01-15,GA,Night,6,12,97,29
2025-01-16,TN,Morning,8,25,92,50
2025-01-16,GA,Midday,4,92,91,5
2025-01-16,NJ,Midday,6,65,90,54
2025-01-16,TN,Midday,1,57,73,18
2025-01-16,FL,Midday,1,32,5,13
2025-01-16,NY,Midday,7,6,61,70
2025-01-16,GA,Evening,9,63,43,52
2025-01-16,TN,Evening,5,70,67,32
2025-01-16,FL,Evening,7,49,96,30
2025-01-16,NY,Evening,3,88,43,11
2025-01-16,NJ,Evening,1,69,58,62
2025-01-16,GA,Night,3,64,66,81
2025-01-17,TN,Morning,5,39,75,24
2025-01-17,GA,Midday,2,58,71,26
2025-01-17,NJ,Midday,9,45,89,27
2025-01-17,TN,Midday,1,70,10,15
2025-01-17,FL,Midday,8,3,58,15
2025-01-17,NY,Midday,6,12,73,19
2025-01-17,GA,Evening,6,48,76,98
2025-01-17,TN,Evening,8,96,19,48
2025-01-17,NY,Evening,2,72,29,35
2025-01-17,NJ,Evening,9,18,64,46
2025-01-17,GA,Night,5,31,1,51
2025-01-18,TN,Morning,7,98,26,20
2025-01-18,GA,Midday,3,97,36,80
2025-01-18,NJ,Midday,0,8,9,21
2025-01-18,TN,Midday,3,64,23,90
2025-01-18,FL,Midday,7,81,28,10
2025-01-18,NY,Midday,3,34,57,6
2025-01-18,GA,Evening,0,22,99,48
2025-01-18,TN,Evening,9,19,71,61
2025-01-18,FL,Evening,0,35,37,61
2025-01-18,NY,Evening,6,75,71,68
2025-01-18,NJ,Evening,5,83,50,60
2025-01-18,GA,Night,4,45,17,51
2025-01-19,GA,Midday,8,87,21,24
2025-01-19,NJ,Midday,9,52,53,36
2025-01-19,FL,Midday,9,34,1,11
2025-01-19,NY,Midday,7,57,75,95
2025-01-19,GA,Evening,3,70,13,61
2025-01-19,TN,Evening,8,40,79,89
2025-01-19,FL,Evening,8,48,3,68
2025-01-19,NY,Evening,0,3,40,31
2025-01-19,NJ,Evening,2,83,72,59
2025-01-19,GA,Night,5,50,7,27
2025-01-20,TN,Morning,8,13,99,76
2025-01-20,GA,Midday,7,21,29,48
2025-01-20,NJ,Midday,1,84,71,92
2025-01-20,TN,Midday,7,75,60,61
2025-01-20,FL,Midday,5,93,7,15
2025-01-20,NY,Midday,2,88,27,38
2025-01-20,GA,Evening,6,63,60,80
2025-01-20,TN,Evening,3,58,0,16
2025-01-20,FL,Evening,7,16,91,93
2025-01-20,NY,Evening,6,34,52,87
2025-01-20,NJ,Evening,9,15,2,97
2025-01-20,GA,Night,4,18,13,24
2025-01-21,TN,Morning,5,63,72,25
2025-01-21,GA,Midday,6,79,46,92
2025-01-21,NJ,Midday,1,21,40,14
2025-01-21,TN,Midday,5,91,17,23
2025-01-21,FL,Midday,1,86,50,62
2025-01-21,NY,Midday,0,87,38,29
2025-01-21,GA,Evening,1,43,71,55
2025-01-21,TN,Evening,7,10,15,21
2025-01-21,FL,Evening,7,9,52,0
2025-01-21,NY,Evening,9,76,4,97
2025-01-21,NJ,Evening,0,96,40,42
2025-01-21,GA,Night,2,77,26,8
2025-01-22,TN,Morning,3,2,81,85
2025-01-22,GA,Midday,0,5,59,80
2025-01-22,NJ,Midday,6,48,38,58
2025-01-22,TN,Midday,6,19,5,30
2025-01-22,FL,Midday,6,8,52,41
2025-01-22,NY,Midday,2,12,5,87
2025-01-22,GA,Evening,6,2,78,72
2025-01-22,TN,Evening,3,23,87,25
2025-01-22,FL,Evening,1,77,58,52
2025-01-22,NY,Evening,9,21,28,37
2025-01-22,NJ,Evening,8,17,45,9
2025-01-22,GA,Night,8,64,3,71
2025-01-23,TN,Morning,8,24,57,75
2025-01-23,GA,Midday,3,20,66,51
2025-01-23,NJ,Midday,0,47,19,16
2025-01-23,TN,Midday,9,18,93,33
2025-01-23,FL,Midday,5,15,80,31
2025-01-23,NY,Midday,9,11,50,78
2025-01-23,GA,Evening,6,37,99,80
2025-01-23,TN,Evening,1,92,6,24
2025-01-23,FL,Evening,0,84,60,43
2025-01-23,NY,Evening,5,8,97,57
2025-01-23,NJ,Evening,0,74,57,56
2025-01-23,GA,Night,9,58,36,18
2025-01-24,TN,Morning,0,19,7,24
2025-01-24,GA,Midday,2,81,67,39
2025-01-24,NJ,Midday,2,60,67,93
2025-01-24,TN,Midday,8,99,15,7
2025-01-24,FL,Midday,1,25,0,10
2025-01-24,NY,Midday,5,2,20,13
2025-01-24,GA,Evening,4,28,52,57
2025-01-24,TN,Evening,6,8,18,48
2025-01-24,FL,Evening,0,61,75,31
2025-01-24,NY,Evening,7,26,25,26
2025-01-24,NJ,Evening,1,68,61,96
2025-01-24,GA,Night,1,3,34,71
2025-01-25,TN,Morning,8,4,2,53
2025-01-25,GA,Midday,6,94,65,35
2025-01-25,NJ,Midday,3,49,33,59
2025-01-25,TN,Midday,4,91,37,19
2025-01-25,FL,Midday,4,4,53,56
2025-01-25,NY,Midday,7,14,96,96
2025-01-25,GA,Evening,5,75,62,87
2025-01-25,TN,Evening,7,64,20,24
2025-01-25,FL,Evening,3,1,71,7
2025-01-25,NY,Evening,0,58,36,82
2025-01-25,NJ,Evening,5,39,43,61
2025-01-25,GA,Night,3,26,58,6
2025-01-26,GA,Midday,9,83,88,14
2025-01-26,NJ,Midday,7,15,50,98
2025-01-26,FL,Midday,5,38,94,14
2025-01-26,NY,Midday,2,77,9,62
2025-01-26,GA,Evening,2,25,41,46
2025-01-26,TN,Evening,1,47,71,5
2025-01-26,FL,Evening,0,44,67,49
2025-01-26,NY,Evening,2,3,52,74
2025-01-26,NJ,Evening,9,53,45,23
2025-01-26,GA,Night,3,72,33,46
2025-01-27,TN,Morning,0,58,40,15
2025-01-27,GA,Midday,1,14,43,17
2025-01-27,NJ,Midday,5,53,2,54
2025-01-27,TN,Midday,8,58,91,57
2025-01-27,FL,Midday,4,44,69,38
2025-01-27,NY,Midday,9,90,65,45
2025-01-27,GA,Evening,7,93,85,40
2025-01-27,TN,Evening,2,80,61,30
2025-01-27,FL,Evening,9,33,94,71
2025-01-27,NY,Evening,1,32,54,48
2025-01-27,NJ,Evening,6,43,45,8
2025-01-27,GA,Night,6,92,8,51
2025-01-28,TN,Morning,0,83,54,26
2025-01-28,GA,Midday,7,78,80,49
2025-01-28,NJ,Midday,5,37,55,27
2025-01-28,TN,Midday,5,46,99,3
2025-01-28,FL,Midday,1,75,43,96
2025-01-28,NY,Midday,8,95,75,76
2025-01-28,GA,Evening,0,67,22,53
2025-01-28,TN,Evening,2,59,58,92
2025-01-28,FL,Evening,7,88,80,22
2025-01-28,NY,Evening,1,80,5,54
2025-01-28,NJ,Evening,2,7,7,47
2025-01-28,GA,Night,6,70,98,77
2025-01-29,TN,Morning,1,0,85,68
2025-01-29,GA,Midday,6,98,81,62
2025-01-29,NJ,Midday,1,13,27,31
2025-01-29,TN,Midday,7,70,94,63
2025-01-29,FL,Midday,3,87,80,95
2025-01-29,NY,Midday,0,31,51,36
2025-01-29,GA,Evening,0,92,43,21
2025-01-29,TN,Evening,7,7,33,66
2025-01-29,FL,Evening,0,58,84,21
2025-01-29,NY,Evening,0,56,75,61
2025-01-29,NJ,Evening,5,68,3,70
2025-01-29,GA,Night,9,40,48,81
2025-01-30,TN,Morning,7,20,5,60
2025-01-30,GA,Midday,2,78,37,11
2025-01-30,NJ,Midday,9,91,86,70
2025-01-30,TN,Midday,3,90,17,36
2025-01-30,FL,Midday,8,30,64,84
2025-01-30,NY,Midday,3,40,34,32
2025-01-30,GA,Evening,0,64,22,31
2025-01-30,TN,Evening,3,54,21,79
2025-01-30,FL,Evening,6,26,79,32
2025-01-30,NY,Evening,4,27,21,26
2025-01-30,NJ,Evening,5,68,41,30
2025-01-30,GA,Night,8,92,31,6
2025-01-31,TN,Morning,0,25,28,28
2025-01-31,GA,Midday,1,16,35,87
2025-01-31,NJ,Midday,7,1,74,12
2025-01-31,TN,Midday,9,11,96,23
2025-01-31,FL,Midday,2,98,0,44
2025-01-31,NY,Midday,6,3,61,8
2025-01-31,GA,Evening,3,43,71,56
2025-01-31,TN,Evening,1,0,9,11
2025-01-31,FL,Evening,0,33,2,68
2025-01-31,NY,Evening,4,35,27,1
2025-01-31,NJ,Evening,3,31,55,53
2025-01-31,GA,Night,5,27,47,83
2025-02-01,TN,Morning,6,36,96,56
2025-02-01,GA,Midday,0,49,45,8
2025-02-01,NJ,Midday,6,96,88,33
2025-02-01,TN,Midday,5,6,59,87
2025-02-01,FL,Midday,5,13,11,34
2025-02-01,NY,Midday,0,69,82,69
2025-02-01,GA,Evening,4,53,17,30
2025-02-01,TN,Evening,0,87,95,67
2025-02-01,FL,Evening,0,44,78,18
2025-02-01,NY,Evening,1,87,66,72
2025-02-01,NJ,Evening,8,52,41,6
2025-02-01,GA,Night,1,25,12,53
2025-02-02,GA,Midday,9,50,46,83
2025-02-02,NJ,Midday,1,74,95,45
2025-02-02,FL,Midday,5,10,87,3
2025-02-02,NY,Midday,0,16,16,98
2025-02-02,GA,Evening,3,37,48,13
2025-02-02,TN,Evening,4,14,99,63
2025-02-02,FL,Evening,5,61,27,67
2025-02-02,NY,Evening,2,81,41,38
2025-02-02,NJ,Evening,9,91,11,63
2025-02-02,GA,Night,0,68,80,75
2025-02-03,TN,Morning,9,93,67,24
2025-02-03,GA,Midday,5,51,3,35
2025-02-03,NJ,Midday,8,69,9,88
2025-02-03,TN,Midday,0,95,78,79
2025-02-03,FL,Midday,7,22,71,22
2025-02-03,NY,Midday,6,35,28,13
2025-02-03,GA,Evening,7,23,33,86
2025-02-03,TN,Evening,8,58,50,54
2025-02-03,FL,Evening,9,34,47,68
2025-02-03,NY,Evening,1,57,14,15
2025-02-03,NJ,Evening,4,8,83,20
2025-02-03,GA,Night,3,75,2,73
2025-02-04,TN,Morning,6,56,22,36
2025-02-04,GA,Midday,2,54,75,2
2025-02-04,NJ,Midday,0,3,67,13
2025-02-04,TN,Midday,3,53,43,88
2025-02-04,FL,Midday,3,1,49,50
2025-02-04,NY,Midday,0,18,5,92
2025-02-04,GA,Evening,5,55,88,53
2025-02-04,TN,Evening,9,67,36,24
2025-02-04,FL,Evening,5,50,30,94
2025-02-04,NY,Evening,3,44,49,92
2025-02-04,NJ,Evening,6,5,36,17
2025-02-04,GA,Night,2,16,89,1
2025-02-05,TN,Morning,4,50,82,3
2025-02-05,GA,Midday,8,96,28,12
2025-02-05,NJ,Midday,0,32,13,35
2025-02-05,TN,Midday,1,11,96,81
2025-02-05,FL,Midday,7,36,70,43
2025-02-05,NY,Midday,7,88,41,32
2025-02-05,GA,Evening,8,25,33,60
2025-02-05,TN,Evening,0,32,51,43
2025-02-05,FL,Evening,3,59,95,34
2025-02-05,NY,Evening,3,92,36,83
2025-02-05,NJ,Evening,9,40,12,6
2025-02-05,GA,Night,7,33,7,95
2025-02-06,TN,Morning,9,78,74,64
2025-02-06,GA,Midday,5,33,51,37
2025-02-06,NJ,Midday,5,84,3,87
2025-02-06,TN,Midday,4,71,64,81
2025-02-06,FL,Midday,7,79,21,79
2025-02-06,NY,Midday,1,76,50,38
2025-02-06,GA,Evening,0,27,42,45
2025-02-06,TN,Evening,6,27,82,2
2025-02-06,FL,Evening,1,42,60,72
2025-02-06,NY,Evening,7,84,0,28
2025-02-06,NJ,Evening,6,67,29,99
2025-02-06,GA,Night,2,84,95,23
2025-02-07,TN,Morning,4,14,57,72
2025-02-07,GA,Midday,7,42,42,80
2025-02-07,NJ,Midday,2,99,72,38
2025-02-07,TN,Midday,5,85,20,71
2025-02-07,FL,Midday,7,60,57,56
2025-02-07,NY,Midday,9,61,64,23
2025-02-07,GA,Evening,4,52,53,11
2025-02-07,TN,Evening,7,52,3,26
2025-02-07,FL,Evening,2,25,42,27
2025-02-07,NY,Evening,5,85,53,89
2025-02-07,NJ,Evening,5,71,45,70
2025-02-07,GA,Night,9,57,11,2
2025-02-08,TN,Morning,2,74,10,45
2025-02-08,GA,Midday,3,14,71,54
2025-02-08,NJ,Midday,2,91,70,88
2025-02-08,TN,Midday,0,43,70,2
2025-02-08,FL,Midday,5,72,96,56
2025-02-08,NY,Midday,0,47,47,25
2025-02-08,GA,Evening,8,11,45,95
2025-02-08,TN,Evening,8,0,83,45
2025-02-08,FL,Evening,5,29,28,69
2025-02-08,NY,Evening,3,32,78,29
2025-02-08,NJ,Evening,8,28,23,53
2025-02-08,GA,Night,4,28,51,21
2025-02-09,GA,Midday,5,8,59,75
2025-02-09,NJ,Midday,8,70,15,22
2025-02-09,FL,Midday,3,56,44,96
2025-02-09,NY,Midday,3,96,70,86
2025-02-09,GA,Evening,2,12,21,44
2025-02-09,TN,Evening,8,20,72,41
2025-02-09,FL,Evening,5,0,95,82
2025-02-09,NY,Evening,4,14,72,74
2025-02-09,NJ,Evening,2,18,18,92
2025-02-09,GA,Night,6,21,71,76
2025-02-10,TN,Morning,6,9,26,11
2025-02-10,GA,Midday,3,22,94,81
2025-02-10,NJ,Midday,3,82,68,67
2025-02-10,TN,Midday,4,97,18,3
2025-02-10,FL,Midday,6,10,64,34
2025-02-10,NY,Midday,7,36,89,13
2025-02-10,GA,Evening,3,32,76,31
2025-02-10,TN,Evening,5,44,96,96
2025-02-10,FL,Evening,9,75,36,14
2025-02-10,NY,Evening,8,89,55,59
2025-02-10,NJ,Evening,4,80,28,33
2025-02-10,GA,Night,1,36,4,82
2025-02-11,TN,Morning,1,36,95,52
2025-02-11,GA,Midday,9,64,74,77
2025-02-11,NJ,Midday,0,25,0,16
2025-02-11,TN,Midday,5,91,48,25
2025-02-11,FL,Midday,0,35,70,25
2025-02-11,NY,Midday,4,38,16,46
2025-02-11,GA,Evening,5,62,48,45
2025-02-11,TN,Evening,3,56,61,97
2025-02-11,FL,Evening,3,86,20,65
2025-02-11,NY,Evening,8,33,76,68
2025-02-11,NJ,Evening,7,44,42,92
2025-02-11,GA,Night,6,53,90,88
2025-02-12,TN,Morning,1,13,16,85
2025-02-12,GA,Midday,6,24,38,85
2025-02-12,NJ,Midday,3,25,22,66
2025-02-12,TN,Midday,1,69,37,54
2025-02-12,FL,Midday,0,35,76,15
2025-02-12,NY,Midday,0,92,26,48
2025-02-12,GA,Evening,2,79,18,18
2025-02-12,TN,Evening,6,1,39,77
2025-02-12,FL,Evening,7,88,94,85
2025-02-12,NY,Evening,2,91,85,8
2025-02-12,NJ,Evening,4,51,64,15
2025-02-12,GA,Night,3,57,22,21
2025-02-13,TN,Morning,7,80,49,17
2025-02-13,GA,Midday,1,36,18,73
2025-02-13,NJ,Midday,8,76,30,34
2025-02-13,TN,Midday,0,61,0,27
2025-02-13,FL,Midday,8,24,93,73
2025-02-13,NY,Midday,9,27,28,98
2025-02-13,GA,Evening,6,34,88,50
2025-02-13,TN,Evening,3,25,48,38
2025-02-13,NY,Evening,1,88,94,33
2025-02-13,NJ,Evening,8,1,82,78
2025-02-13,GA,Night,4,89,57,88
2025-02-14,TN,Morning,6,54,24,6
2025-02-14,GA,Midday,8,63,3,0
2025-02-14,NJ,Midday,1,97,49,0
2025-02-14,TN,Midday,8,21,36,77
2025-02-14,FL,Midday,3,54,20,84
2025-02-14,NY,Midday,7,87,64,44
2025-02-14,GA,Evening,1,40,92,9
2025-02-14,TN,Evening,5,12,16,19
2025-02-14,FL,Evening,9,14,23,76
2025-02-14,NY,Evening,8,82,73,67
2025-02-14,NJ,Evening,9,32,22,33
2025-02-14,GA,Night,4,87,0,60
2025-02-15,TN,Morning,2,16,68,98
2025-02-15,GA,Midday,7,17,71,85
2025-02-15,NJ,Midday,5,82,14,67
2025-02-15,TN,Midday,8,40,26,21
2025-02-15,FL,Midday,3,44,34,20
2025-02-15,NY,Midday,9,8,19,6
2025-02-15,GA,Evening,2,93,28,42
2025-02-15,TN,Evening,6,85,90,70
2025-02-15,FL,Evening,5,83,62,21
2025-02-15,NY,Evening,2,94,76,34
2025-02-15,NJ,Evening,2,3,84,94
2025-02-15,GA,Night,1,89,68,0
2025-02-16,GA,Midday,0,47,77,93
2025-02-16,NJ,Midday,3,11,27,75
2025-02-16,FL,Midday,2,97,3,17
2025-02-16,NY,Midday,1,45,8,71
2025-02-16,GA,Evening,8,28,24,68
2025-02-16,TN,Evening,0,58,38,30
2025-02-16,FL,Evening,2,93,68,61
2025-02-16,NY,Evening,7,12,97,34
2025-02-16,NJ,Evening,5,26,79,3
2025-02-16,GA,Night,9,59,29,60
2025-02-17,TN,Morning,4,6,61,76
2025-02-17,GA,Midday,3,95,94,78
2025-02-17,NJ,Midday,5,34,36,50
2025-02-17,TN,Midday,8,11,6,80
2025-02-17,FL,Midday,3,13,49,7
2025-02-17,NY,Midday,7,96,62,84
2025-02-17,GA,Evening,4,69,50,56
2025-02-17,TN,Evening,9,65,60,30
2025-02-17,FL,Evening,7,2,20,26
2025-02-17,NY,Evening,6,62,60,63
2025-02-17,NJ,Evening,0,99,32,16
2025-02-17,GA,Night,6,78,24,44
2025-02-18,TN,Morning,4,75,83,24
2025-02-18,GA,Midday,0,4,87,6
2025-02-18,NJ,Midday,8,31,40,68
2025-02-18,TN,Midday,1,11,82,25
2025-02-18,FL,Midday,8,15,57,43
2025-02-18,NY,Midday,0,86,60,25
2025-02-18,GA,Evening,9,74,62,9
2025-02-18,TN,Evening,7,72,55,8
2025-02-18,FL,Evening,5,32,74,5
2025-02-18,NY,Evening,5,93,43,61
2025-02-18,NJ,Evening,7,67,72,61
2025-02-18,GA,Night,6,31,63,0
2025-02-19,TN,Morning,3,81,88,36
2025-02-19,GA,Midday,6,25,30,78
2025-02-19,NJ,Midday,7,6,40,70
2025-02-19,TN,Midday,5,54,94,35
2025-02-19,FL,Midday,8,14,67,10
2025-02-19,NY,Midday,6,26,64,16
2025-02-19,GA,Evening,6,19,23,83
2025-02-19,TN,Evening,1,15,33,39
2025-02-19,FL,Evening,1,46,49,78
2025-02-19,NY,Evening,4,70,30,49
2025-02-19,NJ,Evening,4,16,80,86
2025-02-19,GA,Night,9,55,49,90
2025-02-20,TN,Morning,5,77,61,48
2025-02-20,GA,Midday,5,73,2,96
2025-02-20,NJ,Midday,7,13,87,66
2025-02-20,TN,Midday,7,58,19,16
2025-02-20,FL,Midday,3,85,50,98
2025-02-20,NY,Midday,0,55,53,36
2025-02-20,GA,Evening,8,91,24,59
2025-02-20,TN,Evening,2,91,3,94
2025-02-20,NY,Evening,9,55,53,29
2025-02-20,NJ,Evening,6,74,21,9
2025-02-20,GA,Night,9,90,56,38
2025-02-21,TN,Morning,2,90,29,57
2025-02-21,GA,Midday,4,38,4,92
2025-02-21,NJ,Midday,2,22,64,33
2025-02-21,TN,Midday,8,81,67,17
2025-02-21,FL,Midday,7,66,13,74
2025-02-21,NY,Midday,9,91,83,55
2025-02-21,GA,Evening,6,41,9,45
2025-02-21,TN,Evening,3,64,26,75
2025-02-21,FL,Evening,2,50,19,9
2025-02-21,NY,Evening,2,85,11,53
2025-02-21,NJ,Evening,5,91,85,49
2025-02-21,GA,Night,8,86,15,22
2025-02-22,TN,Morning,2,8,10,11
2025-02-22,GA,Midday,3,95,41,58
2025-02-22,NJ,Midday,3,0,12,20
2025-02-22,TN,Midday,1,82,9,73
2025-02-22,FL,Midday,2,2,43,77
2025-02-22,NY,Midday,8,69,38,8
2025-02-22,GA,Evening,4,35,31,99
2025-02-22,TN,Evening,2,89,30,88
2025-02-22,FL,Evening,3,7,76,86
2025-02-22,NY,Evening,2,25,53,49
2025-02-22,NJ,Evening,6,16,5,9
2025-02-22,GA,Night,3,96,8,7
2025-02-23,GA,Midday,1,18,58,75
2025-02-23,NJ,Midday,7,26,91,81
2025-02-23,FL,Midday,1,84,39,4
2025-02-23,NY,Midday,3,47,90,19
2025-02-23,GA,Evening,0,67,70,94
2025-02-23,TN,Evening,9,20,23,30
2025-02-23,FL,Evening,0,86,76,26
2025-02-23,NY,Evening,5,62,28,84
2025-02-23,NJ,Evening,9,0,58,82
2025-02-23,GA,Night,6,18,81,73
2025-02-24,TN,Morning,4,95,47,67
2025-02-24,GA,Midday,9,6,50,6
2025-02-24,NJ,Midday,4,94,8,23
2025-02-24,TN,Midday,3,28,93,10
2025-02-24,FL,Midday,8,39,3,90
2025-02-24,NY,Midday,1,14,4,69
2025-02-24,GA,Evening,9,35,49,92
2025-02-24,TN,Evening,6,6,15,28
2025-02-24,FL,Evening,3,50,30,18
2025-02-24,NY,Evening,7,20,7,11
2025-02-24,NJ,Evening,6,70,44,75
2025-02-24,GA,Night,2,42,30,1
2025-02-25,TN,Morning,4,60,8,60
2025-02-25,GA,Midday,2,61,62,11
2025-02-25,NJ,Midday,1,23,91,75
2025-02-25,TN,Midday,2,79,13,88
2025-02-25,FL,Midday,8,23,74,52
2025-02-25,NY,Midday,5,62,35,23
2025-02-25,GA,Evening,2,90,74,75
2025-02-25,TN,Evening,5,96,40,16
2025-02-25,FL,Evening,3,15,0,4
2025-02-25,NY,Evening,4,83,26,24
2025-02-25,NJ,Evening,9,87,83,1
2025-02-25,GA,Night,9,42,5,17
2025-02-26,TN,Morning,3,89,13,53
2025-02-26,GA,Midday,6,98,58,49
2025-02-26,NJ,Midday,5,66,96,71
2025-02-26,TN,Midday,4,13,96,20
2025-02-26,FL,Midday,8,81,75,60
2025-02-26,NY,Midday,2,34,33,95
2025-02-26,GA,Evening,6,12,54,2
2025-02-26,TN,Evening,0,70,12,83
2025-02-26,FL,Evening,8,73,72,33
2025-02-26,NY,Evening,1,54,46,29
2025-02-26,NJ,Evening,7,15,76,44
2025-02-26,GA,Night,2,23,70,24
2025-02-27,TN,Morning,5,98,81,35
2025-02-27,GA,Midday,3,19,49,9
2025-02-27,NJ,Midday,8,57,6,13
2025-02-27,TN,Midday,2,50,33,66
2025-02-27,FL,Midday,3,95,81,91
2025-02-27,NY,Midday,2,55,56,78
2025-02-27,GA,Evening,7,46,74,87
2025-02-27,TN,Evening,3,3,26,22
2025-02-27,NY,Evening,5,76,94,46
2025-02-27,NJ,Evening,7,51,16,91
2025-02-27,GA,Night,2,73,39,4
2025-02-28,TN,Morning,2,40,2,61
2025-02-28,GA,Midday,6,64,79,79
2025-02-28,NJ,Midday,5,64,15,47
2025-02-28,TN,Midday,8,96,22,44
2025-02-28,FL,Midday,9,5,44,75
2025-02-28,NY,Midday,8,40,9,6
2025-02-28,GA,Evening,9,96,57,49
2025-02-28,TN,Evening,0,47,19,86
2025-02-28,FL,Evening,2,79,87,47
2025-02-28,NY,Evening,4,39,77,26
2025-02-28,NJ,Evening,6,4,0,76
2025-02-28,GA,Night,2,78,84,45
2025-03-01,TN,Morning,5,89,43,90
2025-03-01,GA,Midday,8,35,76,6
2025-03-01,NJ,Midday,2,14,60,44
2025-03-01,TN,Midday,5,11,76,83
2025-03-01,FL,Midday,5,24,53,11
2025-03-01,NY,Midday,5,31,68,21
2025-03-01,GA,Evening,9,39,62,5
2025-03-01,TN,Evening,7,31,21,44
2025-03-01,FL,Evening,1,92,93,83
2025-03-01,NY,Evening,6,14,54,73
2025-03-01,NJ,Evening,8,82,57,7
2025-03-01,GA,Night,5,83,67,49
2025-03-02,GA,Midday,2,45,35,5
2025-03-02,NJ,Midday,6,64,12,22
2025-03-02,FL,Midday,6,90,23,82
2025-03-02,NY,Midday,7,44,86,40
2025-03-02,GA,Evening,3,86,68,33
2025-03-02,TN,Evening,9,70,81,33
2025-03-02,FL,Evening,0,30,25,77
2025-03-02,NY,Evening,0,28,67,90
2025-03-02,NJ,Evening,6,8,10,97
2025-03-02,GA,Night,5,34,97,33
2025-03-03,TN,Morning,3,21,74,1
2025-03-03,GA,Midday,1,10,34,95
2025-03-03,NJ,Midday,9,36,74,56
2025-03-03,TN,Midday,7,48,27,42
2025-03-03,FL,Midday,1,90,80,71
2025-03-03,NY,Midday,6,21,34,58
2025-03-03,GA,Evening,9,60,41,0
2025-03-03,TN,Evening,1,29,56,58
2025-03-03,FL,Evening,0,2,7,33
2025-03-03,NY,Evening,2,2,92,89
2025-03-03,NJ,Evening,0,13,5,81
2025-03-03,GA,Night,3,79,3,28
2025-03-04,TN,Morning,1,90,85,4
2025-03-04,GA,Midday,4,6,50,16
2025-03-04,NJ,Midday,4,17,85,7
2025-03-04,TN,Midday,5,18,65,67
2025-03-04,FL,Midday,9,64,62,69
2025-03-04,NY,Midday,5,55,12,4
2025-03-04,GA,Evening,3,79,13,13
2025-03-04,TN,Evening,0,47,61,3
2025-03-04,FL,Evening,1,76,58,2
2025-03-04,NY,Evening,1,54,79,15
2025-03-04,NJ,Evening,8,78,56,57
2025-03-04,GA,Night,4,87,53,17
2025-03-05,TN,Morning,5,29,4,49
2025-03-05,GA,Midday,2,9,65,20
2025-03-05,NJ,Midday,5,47,72,40
2025-03-05,TN,Midday,9,29,32,38
2025-03-05,FL,Midday,2,11,54,8
2025-03-05,NY,Midday,2,19,44,74
2025-03-05,GA,Evening,5,45,34,81
2025-03-05,TN,Evening,7,51,25,52
2025-03-05,FL,Evening,7,29,61,70
2025-03-05,NY,Evening,5,1,70,86
2025-03-05,NJ,Evening,4,74,43,83
2025-03-05,GA,Night,3,69,4,5
2025-03-06,TN,Morning,6,13,71,35
2025-03-06,GA,Midday,9,4,96,5
2025-03-06,NJ,Midday,8,19,3,1
2025-03-06,TN,Midday,6,6,38,29
2025-03-06,FL,Midday,1,13,90,38
2025-03-06,NY,Midday,8,5,75,71
2025-03-06,GA,Evening,2,36,32,13
2025-03-06,TN,Evening,8,88,53,65
2025-03-06,FL,Evening,0,41,19,18
2025-03-06,NY,Evening,3,81,71,3
2025-03-06,NJ,Evening,5,23,8,15
2025-03-06,GA,Night,4,47,33,76
2025-03-07,TN,Morning,6,82,34,53
2025-03-07,GA,Midday,0,9,57,46
2025-03-07,NJ,Midday,2,91,90,10
2025-03-07,TN,Midday,2,63,75,65
2025-03-07,FL,Midday,4,18,24,37
2025-03-07,NY,Midday,9,87,26,10
2025-03-07,GA,Evening,8,3,63,70
